Unnamed: 0,InvoiceNo,Store,ItemCategory,Price,Quantity,TotalAmount,Date,PaymentMethod
2110,INV01404,Store A,Accessories,46.58,1,46.58,2021-12-11 18:41:07.972843,Online Payment
149,INV00289,Store C,Shoes,29.08,1,29.08,2021-12-11 18:41:07.972843,Debit Card
707,INV00957,Store B,T-Shirts,140.61,3,421.83,2021-12-11 18:41:07.972843,Debit Card
7077,INV01620,Store C,Shoes,137.61,4,550.44,2021-12-12 18:41:07.972843,Cash
7374,INV00739,Store B,T-Shirts,164.52,1,164.52,2021-12-12 18:41:07.972843,Credit Card
3986,INV00028,Store B,Accessories,136.08,1,136.08,2021-12-12 18:41:07.972843,Debit Card
6344,INV00205,Store A,Jackets,151.38,3,454.14,2021-12-12 18:41:07.972843,Online Payment
307,INV01463,Store A,Jeans,54.71,1,54.71,2021-12-12 18:41:07.972843,Cash
2311,INV00989,Store C,Accessories,42.41,3,127.23,2021-12-12 18:41:07.972843,Debit Card
1129,INV00138,Store C,Shoes,29.63,3,88.89,2021-12-12 18:41:07.972843,Debit Card
9780,INV00357,Store C,Jeans,109.38,3,328.14,2021-12-13 18:41:07.972843,Debit Card
8585,INV00306,Store C,Shoes,190.38,2,380.76,2021-12-13 18:41:07.972843,Online Payment
7946,INV00493,Store B,Shoes,95.19,1,95.19,2021-12-13 18:41:07.972843,Credit Card
5446,INV00696,Store B,Jeans,145.83,1,145.83,2021-12-13 18:41:07.972843,Online Payment
3664,INV01654,Store A,Dresses,122.08,3,366.24,2021-12-13 18:41:07.972843,Cash
801,INV01820,Store A,Dresses,40.72,3,122.16,2021-12-13 18:41:07.972843,Credit Card
4539,INV01274,Store C,T-Shirts,34.66,1,34.66,2021-12-13 18:41:07.972843,Debit Card
1815,INV01986,Store B,Jeans,183.48,4,733.92,2021-12-13 18:41:07.972843,Debit Card
8975,INV01750,Store C,Jeans,48.39,4,193.56,2021-12-13 18:41:07.972843,Debit Card
766,INV01009,Store B,Dresses,107.41,4,429.64,2021-12-13 18:41:07.972843,Debit Card
5762,INV01025,Store A,T-Shirts,59.67,3,179.01,2021-12-13 18:41:07.972843,Credit Card
7197,INV01749,Store B,Jackets,171.97,3,515.91,2021-12-13 18:41:07.972843,Credit Card
6048,INV01780,Store A,Jeans,45.1,1,45.1,2021-12-13 18:41:07.972843,Online Payment
3062,INV01463,Store A,Jackets,165.7,1,165.7,2021-12-13 18:41:07.972843,Debit Card
4202,INV01242,Store C,Jeans,172.62,2,345.24,2021-12-14 18:41:07.972843,Online Payment
3732,INV00698,Store A,Accessories,71.31,1,71.31,2021-12-14 18:41:07.972843,Cash
684,INV00442,Store B,Accessories,34.63,4,138.52,2021-12-14 18:41:07.972843,Credit Card
393,INV01649,Store A,Jackets,102.91,3,308.73,2021-12-14 18:41:07.972843,Debit Card
8980,INV01391,Store A,Jeans,101.94,3,305.82,2021-12-14 18:41:07.972843,Credit Card
3477,INV00789,Store C,Accessories,42.71,4,170.84,2021-12-14 18:41:07.972843,Cash
6641,INV01676,Store C,Dresses,117.78,3,353.34000000000003,2021-12-14 18:41:07.972843,Credit Card
6442,INV01984,Store C,Jackets,175.96,1,175.96,2021-12-14 18:41:07.972843,Credit Card
708,INV00691,Store A,Jackets,95.61,3,286.83,2021-12-14 18:41:07.972843,Debit Card
9814,INV01527,Store A,T-Shirts,112.35,1,112.35,2021-12-14 18:41:07.972843,Credit Card
3487,INV00079,Store A,Shoes,129.52,4,518.08,2021-12-14 18:41:07.972843,Credit Card
6994,INV01235,Store C,Shoes,68.21,3,204.63,2021-12-14 18:41:07.972843,Debit Card
1562,INV01008,Store C,Jackets,28.91,1,28.91,2021-12-15 18:41:07.972843,Cash
8646,INV00367,Store B,T-Shirts,146.08,1,146.08,2021-12-15 18:41:07.972843,Online Payment
2317,INV01266,Store A,T-Shirts,183.37,4,733.48,2021-12-15 18:41:07.972843,Cash
8577,INV00001,Store B,T-Shirts,73.65,1,73.65,2021-12-15 18:41:07.972843,Online Payment
372,INV00254,Store B,Dresses,56.18,4,224.72,2021-12-15 18:41:07.972843,Credit Card
8732,INV00627,Store C,Dresses,117.93,3,353.79,2021-12-15 18:41:07.972843,Debit Card
3221,INV01678,Store C,Dresses,30.69,2,61.38,2021-12-15 18:41:07.972843,Credit Card
8170,INV01136,Store A,Accessories,29.49,2,58.98,2021-12-16 18:41:07.972843,Online Payment
9098,INV01723,Store B,Dresses,118.26,3,354.78000000000003,2021-12-16 18:41:07.972843,Online Payment
7982,INV01558,Store C,Shoes,84.52,1,84.52,2021-12-16 18:41:07.972843,Debit Card
7160,INV01718,Store A,Dresses,179.54,2,359.08,2021-12-16 18:41:07.972843,Cash
3473,INV00242,Store B,T-Shirts,122.78,4,491.12,2021-12-16 18:41:07.972843,Credit Card
611,INV00117,Store C,Shoes,180.46,3,541.38,2021-12-16 18:41:07.972843,Debit Card
4918,INV01834,Store A,Accessories,180.22,1,180.22,2021-12-16 18:41:07.972843,Cash
2625,INV00404,Store C,Jeans,95.76,2,191.52,2021-12-16 18:41:07.972843,Cash
63,INV00167,Store B,Accessories,144.4,1,144.4,2021-12-16 18:41:07.972843,Online Payment
7038,INV01436,Store C,Jackets,55.18,2,110.36,2021-12-16 18:41:07.972843,Online Payment
8266,INV01653,Store B,T-Shirts,72.08,4,288.32,2021-12-17 18:41:07.972843,Debit Card
3233,INV00449,Store C,T-Shirts,98.58,2,197.16,2021-12-17 18:41:07.972843,Cash
630,INV01261,Store B,Dresses,153.07,1,153.07,2021-12-17 18:41:07.972843,Cash
7425,INV00732,Store C,Jeans,169.99,1,169.99,2021-12-17 18:41:07.972843,Cash
9574,INV01376,Store B,Shoes,11.03,2,22.06,2021-12-17 18:41:07.972843,Cash
1898,INV00623,Store C,Jackets,99.25,4,397.0,2021-12-17 18:41:07.972843,Online Payment
6553,INV01202,Store B,Dresses,170.89,4,683.56,2021-12-17 18:41:07.972843,Online Payment
8286,INV00366,Store A,Jeans,41.23,4,164.92,2021-12-17 18:41:07.972843,Online Payment
9130,INV01103,Store C,Shoes,141.87,4,567.48,2021-12-17 18:41:07.972843,Credit Card
5659,INV01854,Store C,Shoes,27.2,2,54.4,2021-12-17 18:41:07.972843,Debit Card
6514,INV00727,Store B,T-Shirts,92.11,1,92.11,2021-12-18 18:41:07.972843,Debit Card
5334,INV01128,Store C,Accessories,149.49,3,448.47,2021-12-18 18:41:07.972843,Credit Card
1393,INV00911,Store A,Shoes,44.09,1,44.09,2021-12-18 18:41:07.972843,Debit Card
3386,INV01087,Store A,Shoes,91.1,3,273.29999999999995,2021-12-18 18:41:07.972843,Credit Card
3007,INV01962,Store C,Accessories,118.8,4,475.2,2021-12-18 18:41:07.972843,Credit Card
6500,INV01728,Store B,Jeans,117.05,1,117.05,2021-12-18 18:41:07.972843,Debit Card
9597,INV00913,Store C,T-Shirts,72.39,2,144.78,2021-12-18 18:41:07.972843,Online Payment
1384,INV01666,Store C,T-Shirts,155.95,4,623.8,2021-12-19 18:41:07.972843,Debit Card
9230,INV01750,Store A,Shoes,137.71,3,413.13,2021-12-19 18:41:07.972843,Debit Card
1758,INV00330,Store A,Accessories,186.21,3,558.63,2021-12-19 18:41:07.972843,Online Payment
6823,INV00830,Store A,T-Shirts,33.45,4,133.8,2021-12-19 18:41:07.972843,Online Payment
2182,INV00635,Store A,Jeans,36.37,1,36.37,2021-12-19 18:41:07.972843,Credit Card
7105,INV01710,Store A,Jeans,13.32,1,13.32,2021-12-19 18:41:07.972843,Online Payment
3992,INV00177,Store B,Jeans,140.52,2,281.04,2021-12-19 18:41:07.972843,Debit Card
3143,INV01736,Store C,Dresses,66.45,3,199.35,2021-12-19 18:41:07.972843,Online Payment
2584,INV00750,Store B,Jackets,143.82,2,287.64,2021-12-19 18:41:07.972843,Cash
253,INV01480,Store A,Jeans,147.89,3,443.67,2021-12-20 18:41:07.972843,Online Payment
5944,INV01755,Store B,Jeans,35.14,4,140.56,2021-12-20 18:41:07.972843,Credit Card
3655,INV00461,Store C,Dresses,174.6,1,174.6,2021-12-20 18:41:07.972843,Cash
1142,INV00205,Store C,Accessories,65.36,2,130.72,2021-12-20 18:41:07.972843,Debit Card
6017,INV00414,Store A,Jeans,77.13,1,77.13,2021-12-20 18:41:07.972843,Cash
2169,INV00781,Store B,Accessories,109.13,3,327.39,2021-12-20 18:41:07.972843,Credit Card
6112,INV00589,Store B,Jackets,90.56,1,90.56,2021-12-20 18:41:07.972843,Debit Card
7625,INV01914,Store C,Accessories,126.43,4,505.72,2021-12-20 18:41:07.972843,Online Payment
9220,INV01737,Store B,Jackets,135.91,1,135.91,2021-12-20 18:41:07.972843,Online Payment
6150,INV01212,Store C,Dresses,69.76,3,209.28000000000003,2021-12-20 18:41:07.972843,Debit Card
6657,INV00781,Store C,T-Shirts,18.73,1,18.73,2021-12-21 18:41:07.972843,Online Payment
4637,INV00073,Store C,Shoes,101.04,1,101.04,2021-12-21 18:41:07.972843,Online Payment
8268,INV00046,Store A,Dresses,134.12,3,402.36,2021-12-21 18:41:07.972843,Credit Card
8935,INV00572,Store C,Dresses,171.2,2,342.4,2021-12-21 18:41:07.972843,Cash
6633,INV00331,Store B,Accessories,184.34,1,184.34,2021-12-21 18:41:07.972843,Online Payment
8461,INV01716,Store A,Shoes,139.66,3,418.98,2021-12-21 18:41:07.972843,Online Payment
9533,INV01745,Store C,Jeans,87.79,4,351.16,2021-12-21 18:41:07.972843,Debit Card
4590,INV00713,Store B,Jeans,77.2,1,77.2,2021-12-21 18:41:07.972843,Credit Card
3858,INV00922,Store B,Shoes,17.81,1,17.81,2021-12-21 18:41:07.972843,Online Payment
5461,INV00154,Store A,Dresses,18.43,3,55.29,2021-12-21 18:41:07.972843,Cash
1412,INV01571,Store B,Shoes,162.15,3,486.4500000000001,2021-12-22 18:41:07.972843,Debit Card
3170,INV01869,Store C,T-Shirts,100.46,4,401.84,2021-12-22 18:41:07.972843,Cash
2162,INV00850,Store A,Jeans,28.07,4,112.28,2021-12-22 18:41:07.972843,Online Payment
5117,INV00819,Store A,T-Shirts,102.93,1,102.93,2021-12-22 18:41:07.972843,Cash
6445,INV01770,Store B,T-Shirts,13.61,3,40.83,2021-12-22 18:41:07.972843,Cash
2801,INV01837,Store B,Jeans,11.93,4,47.72,2021-12-22 18:41:07.972843,Cash
7518,INV00556,Store C,Jeans,100.91,2,201.82,2021-12-22 18:41:07.972843,Credit Card
2839,INV00814,Store A,Jeans,192.48,2,384.96,2021-12-22 18:41:07.972843,Debit Card
3047,INV01317,Store B,Accessories,132.2,4,528.8,2021-12-22 18:41:07.972843,Online Payment
7438,INV00857,Store B,Dresses,60.21,4,240.84,2021-12-22 18:41:07.972843,Cash
7681,INV01071,Store C,T-Shirts,88.65,4,354.6,2021-12-23 18:41:07.972843,Online Payment
3028,INV01301,Store C,Jeans,79.67,4,318.68,2021-12-23 18:41:07.972843,Credit Card
5469,INV01378,Store B,Jackets,75.36,3,226.08,2021-12-23 18:41:07.972843,Cash
4179,INV00646,Store B,T-Shirts,52.46,3,157.38,2021-12-23 18:41:07.972843,Credit Card
1226,INV00078,Store B,Accessories,124.24,3,372.72,2021-12-23 18:41:07.972843,Debit Card
5647,INV01977,Store B,Jeans,174.77,2,349.54,2021-12-23 18:41:07.972843,Online Payment
2875,INV00494,Store A,Accessories,38.37,1,38.37,2021-12-23 18:41:07.972843,Cash
5386,INV00794,Store C,Jackets,125.07,1,125.07,2021-12-23 18:41:07.972843,Credit Card
8405,INV01694,Store C,Accessories,178.34,3,535.02,2021-12-23 18:41:07.972843,Credit Card
4927,INV01571,Store B,Jeans,185.1,2,370.2,2021-12-23 18:41:07.972843,Credit Card
2658,INV01667,Store B,T-Shirts,31.85,3,95.55,2021-12-24 18:41:07.972843,Credit Card
7523,INV01515,Store B,Accessories,155.45,1,155.45,2021-12-24 18:41:07.972843,Debit Card
5195,INV01124,Store A,Jeans,148.47,3,445.41,2021-12-24 18:41:07.972843,Debit Card
8227,INV01803,Store C,Jackets,182.15,4,728.6,2021-12-24 18:41:07.972843,Cash
211,INV00541,Store C,T-Shirts,10.0,3,30.0,2021-12-24 18:41:07.972843,Cash
6457,INV00644,Store A,Accessories,94.58,1,94.58,2021-12-24 18:41:07.972843,Online Payment
5042,INV01034,Store B,Accessories,109.66,2,219.32,2021-12-24 18:41:07.972843,Cash
1622,INV00475,Store C,Dresses,104.12,3,312.36,2021-12-24 18:41:07.972843,Cash
1037,INV00476,Store C,Shoes,45.72,1,45.72,2021-12-24 18:41:07.972843,Debit Card
8886,INV00143,Store C,Jackets,133.71,1,133.71,2021-12-24 18:41:07.972843,Online Payment
4511,INV01575,Store A,T-Shirts,15.82,3,47.46,2021-12-24 18:41:07.972843,Online Payment
5605,INV01669,Store B,Dresses,32.09,1,32.09,2021-12-24 18:41:07.972843,Debit Card
1656,INV00148,Store A,T-Shirts,195.71,1,195.71,2021-12-24 18:41:07.972843,Credit Card
6708,INV01072,Store B,Jeans,106.12,4,424.48,2021-12-24 18:41:07.972843,Cash
9724,INV00924,Store B,Jeans,110.3,1,110.3,2021-12-24 18:41:07.972843,Cash
1923,INV00713,Store C,Jeans,158.89,4,635.56,2021-12-24 18:41:07.972843,Credit Card
4767,INV00947,Store B,Accessories,195.95,3,587.8499999999999,2021-12-25 18:41:07.972843,Cash
9602,INV00101,Store A,Shoes,114.69,2,229.38,2021-12-25 18:41:07.972843,Credit Card
5559,INV01115,Store C,Jackets,49.42,2,98.84,2021-12-25 18:41:07.972843,Debit Card
4045,INV00628,Store B,T-Shirts,39.35,1,39.35,2021-12-25 18:41:07.972843,Credit Card
6821,INV01168,Store A,Dresses,171.38,3,514.14,2021-12-25 18:41:07.972843,Credit Card
3258,INV00594,Store B,Jackets,141.27,2,282.54,2021-12-25 18:41:07.972843,Credit Card
5783,INV01361,Store B,T-Shirts,81.96,4,327.84,2021-12-25 18:41:07.972843,Debit Card
9318,INV01322,Store A,Dresses,185.94,4,743.76,2021-12-25 18:41:07.972843,Credit Card
8557,INV01879,Store B,T-Shirts,26.24,1,26.24,2021-12-25 18:41:07.972843,Cash
8232,INV00806,Store B,Accessories,142.78,1,142.78,2021-12-25 18:41:07.972843,Debit Card
8178,INV01388,Store B,Accessories,176.62,4,706.48,2021-12-25 18:41:07.972843,Online Payment
5233,INV00558,Store A,Dresses,187.3,1,187.3,2021-12-26 18:41:07.972843,Credit Card
6355,INV00017,Store A,Jeans,24.55,2,49.1,2021-12-26 18:41:07.972843,Online Payment
9697,INV01145,Store B,Dresses,171.98,3,515.9399999999999,2021-12-26 18:41:07.972843,Cash
2467,INV00072,Store B,Accessories,198.82,1,198.82,2021-12-26 18:41:07.972843,Credit Card
8694,INV00692,Store B,Jeans,124.18,3,372.54,2021-12-26 18:41:07.972843,Online Payment
6154,INV01650,Store C,T-Shirts,20.18,1,20.18,2021-12-26 18:41:07.972843,Online Payment
7496,INV00407,Store A,Shoes,13.16,1,13.16,2021-12-27 18:41:07.972843,Credit Card
5778,INV00262,Store B,Accessories,133.96,1,133.96,2021-12-27 18:41:07.972843,Cash
9588,INV01739,Store B,Dresses,44.78,1,44.78,2021-12-27 18:41:07.972843,Cash
3070,INV00673,Store A,Dresses,80.6,2,161.2,2021-12-28 18:41:07.972843,Credit Card
3917,INV00841,Store C,Accessories,37.86,1,37.86,2021-12-28 18:41:07.972843,Online Payment
5634,INV01391,Store B,Dresses,59.02,1,59.02,2021-12-28 18:41:07.972843,Online Payment
1727,INV00328,Store B,T-Shirts,176.89,4,707.56,2021-12-28 18:41:07.972843,Debit Card
7391,INV00005,Store A,Jeans,11.3,3,33.900000000000006,2021-12-28 18:41:07.972843,Credit Card
4450,INV01937,Store A,T-Shirts,115.55,2,231.1,2021-12-28 18:41:07.972843,Debit Card
130,INV01065,Store C,Jackets,152.46,4,609.84,2021-12-28 18:41:07.972843,Cash
4381,INV00661,Store A,Shoes,45.38,2,90.76,2021-12-28 18:41:07.972843,Debit Card
8983,INV00384,Store A,Jackets,142.4,2,284.8,2021-12-28 18:41:07.972843,Online Payment
4766,INV00343,Store B,Dresses,47.35,4,189.4,2021-12-28 18:41:07.972843,Credit Card
5242,INV01162,Store C,Jeans,68.48,2,136.96,2021-12-28 18:41:07.972843,Debit Card
714,INV01441,Store C,Jackets,117.14,2,234.28,2021-12-28 18:41:07.972843,Cash
4487,INV01831,Store B,Jackets,165.47,4,661.88,2021-12-29 18:41:07.972843,Online Payment
1370,INV01892,Store A,Accessories,120.79,2,241.58,2021-12-29 18:41:07.972843,Credit Card
9669,INV00822,Store C,Jeans,191.14,2,382.28,2021-12-29 18:41:07.972843,Cash
6717,INV01733,Store C,Shoes,49.54,2,99.08,2021-12-29 18:41:07.972843,Credit Card
4961,INV00547,Store A,Accessories,157.03,4,628.12,2021-12-29 18:41:07.972843,Online Payment
4074,INV01202,Store C,Jackets,192.57,1,192.57,2021-12-29 18:41:07.972843,Cash
7352,INV00250,Store C,Jeans,113.37,3,340.11,2021-12-29 18:41:07.972843,Online Payment
8166,INV00852,Store B,Jackets,44.48,3,133.44,2021-12-29 18:41:07.972843,Debit Card
3330,INV00390,Store B,Accessories,146.49,2,292.98,2021-12-30 18:41:07.972843,Credit Card
176,INV00613,Store B,Accessories,14.95,3,44.85,2021-12-30 18:41:07.972843,Cash
1555,INV01647,Store B,Jeans,145.29,1,145.29,2021-12-30 18:41:07.972843,Cash
1338,INV00947,Store A,Jackets,78.68,2,157.36,2021-12-30 18:41:07.972843,Debit Card
4949,INV00911,Store C,Jackets,150.27,3,450.81000000000006,2021-12-30 18:41:07.972843,Debit Card
1586,INV01637,Store A,T-Shirts,145.51,3,436.53,2021-12-30 18:41:07.972843,Cash
4841,INV01018,Store B,Shoes,113.23,4,452.92,2021-12-30 18:41:07.972843,Debit Card
2945,INV00498,Store B,T-Shirts,190.75,2,381.5,2021-12-30 18:41:07.972843,Credit Card
8513,INV01686,Store A,Jeans,54.84,3,164.52,2021-12-30 18:41:07.972843,Cash
582,INV01127,Store A,Dresses,105.99,4,423.96,2021-12-30 18:41:07.972843,Cash
252,INV00710,Store A,Shoes,94.54,2,189.08,2021-12-30 18:41:07.972843,Debit Card
50,INV00958,Store B,T-Shirts,196.16,3,588.48,2021-12-30 18:41:07.972843,Online Payment
2018,INV01176,Store B,Jeans,181.0,2,362.0,2021-12-30 18:41:07.972843,Credit Card
2570,INV00014,Store A,Jeans,184.48,2,368.96,2021-12-31 18:41:07.972843,Online Payment
3507,INV01645,Store C,Accessories,67.39,1,67.39,2021-12-31 18:41:07.972843,Credit Card
6665,INV00950,Store C,Dresses,170.84,2,341.68,2021-12-31 18:41:07.972843,Credit Card
9690,INV00811,Store B,Accessories,12.77,1,12.77,2021-12-31 18:41:07.972843,Cash
4030,INV00391,Store A,Jeans,34.77,4,139.08,2021-12-31 18:41:07.972843,Debit Card
530,INV00921,Store C,Jeans,43.16,2,86.32,2021-12-31 18:41:07.972843,Credit Card
5825,INV01192,Store C,Jeans,70.17,1,70.17,2021-12-31 18:41:07.972843,Debit Card
2338,INV01700,Store C,Accessories,138.33,1,138.33,2021-12-31 18:41:07.972843,Debit Card
8616,INV01080,Store C,Dresses,148.3,2,296.6,2021-12-31 18:41:07.972843,Online Payment
5938,INV01989,Store C,Dresses,30.49,4,121.96,2021-12-31 18:41:07.972843,Online Payment
4862,INV01240,Store B,T-Shirts,148.15,2,296.3,2022-01-01 18:41:07.972843,Cash
674,INV00522,Store B,Jackets,168.81,2,337.62,2022-01-01 18:41:07.972843,Credit Card
1241,INV01775,Store C,Accessories,72.55,4,290.2,2022-01-01 18:41:07.972843,Debit Card
5635,INV01304,Store A,Jeans,76.62,1,76.62,2022-01-01 18:41:07.972843,Cash
8335,INV00217,Store A,Jackets,93.96,1,93.96,2022-01-01 18:41:07.972843,Online Payment
2889,INV01368,Store A,Shoes,36.49,3,109.47,2022-01-01 18:41:07.972843,Debit Card
4792,INV00909,Store B,Shoes,56.56,1,56.56,2022-01-01 18:41:07.972843,Debit Card
5851,INV01400,Store B,Jeans,190.21,2,380.42,2022-01-01 18:41:07.972843,Credit Card
3305,INV01677,Store A,T-Shirts,183.09,1,183.09,2022-01-01 18:41:07.972843,Online Payment
9648,INV00177,Store A,Jeans,78.68,1,78.68,2022-01-01 18:41:07.972843,Cash
4844,INV01553,Store C,Dresses,42.09,4,168.36,2022-01-02 18:41:07.972843,Debit Card
7975,INV01398,Store B,Accessories,192.26,1,192.26,2022-01-02 18:41:07.972843,Credit Card
3105,INV01304,Store C,Accessories,175.47,3,526.41,2022-01-02 18:41:07.972843,Credit Card
545,INV00972,Store C,Jeans,12.85,1,12.85,2022-01-02 18:41:07.972843,Credit Card
7622,INV01170,Store B,Jeans,138.85,4,555.4,2022-01-03 18:41:07.972843,Debit Card
8192,INV00653,Store A,Accessories,47.12,4,188.48,2022-01-03 18:41:07.972843,Debit Card
5439,INV01606,Store C,Jackets,106.07,2,212.14,2022-01-03 18:41:07.972843,Credit Card
342,INV00864,Store C,Accessories,96.76,1,96.76,2022-01-03 18:41:07.972843,Debit Card
9097,INV00165,Store B,Jackets,133.43,2,266.86,2022-01-03 18:41:07.972843,Credit Card
9443,INV01082,Store A,Accessories,150.61,1,150.61,2022-01-03 18:41:07.972843,Credit Card
2734,INV01308,Store B,Shoes,76.89,3,230.67,2022-01-03 18:41:07.972843,Online Payment
4137,INV01931,Store C,T-Shirts,66.86,2,133.72,2022-01-03 18:41:07.972843,Credit Card
8944,INV01230,Store B,Accessories,100.35,1,100.35,2022-01-03 18:41:07.972843,Credit Card
7664,INV01417,Store A,Jeans,187.88,3,563.64,2022-01-03 18:41:07.972843,Credit Card
8553,INV00597,Store A,Dresses,45.77,4,183.08,2022-01-04 18:41:07.972843,Credit Card
8830,INV01762,Store B,Accessories,168.04,2,336.08,2022-01-04 18:41:07.972843,Online Payment
4938,INV00113,Store B,Accessories,198.8,3,596.4000000000001,2022-01-04 18:41:07.972843,Online Payment
4847,INV00666,Store C,Jackets,172.62,2,345.24,2022-01-04 18:41:07.972843,Cash
4424,INV00179,Store C,Jeans,155.13,3,465.39,2022-01-04 18:41:07.972843,Debit Card
7343,INV00628,Store A,Dresses,160.02,3,480.06000000000006,2022-01-04 18:41:07.972843,Online Payment
3025,INV00887,Store C,Jeans,98.71,1,98.71,2022-01-04 18:41:07.972843,Online Payment
22,INV00770,Store C,Dresses,151.4,4,605.6,2022-01-04 18:41:07.972843,Credit Card
2856,INV00704,Store A,Dresses,40.15,2,80.3,2022-01-04 18:41:07.972843,Credit Card
9838,INV00866,Store B,Jackets,149.01,3,447.03,2022-01-04 18:41:07.972843,Credit Card
5373,INV01073,Store B,Dresses,45.05,1,45.05,2022-01-04 18:41:07.972843,Credit Card
5717,INV00753,Store B,T-Shirts,143.37,4,573.48,2022-01-04 18:41:07.972843,Cash
5983,INV01859,Store C,Jackets,57.6,1,57.6,2022-01-05 18:41:07.972843,Online Payment
562,INV00150,Store C,Jeans,58.68,1,58.68,2022-01-05 18:41:07.972843,Online Payment
64,INV01298,Store A,Accessories,61.66,2,123.32,2022-01-05 18:41:07.972843,Online Payment
1284,INV01578,Store B,Dresses,92.74,4,370.96,2022-01-05 18:41:07.972843,Credit Card
8531,INV01411,Store B,T-Shirts,154.05,3,462.15,2022-01-05 18:41:07.972843,Credit Card
2119,INV01869,Store B,T-Shirts,174.76,4,699.04,2022-01-06 18:41:07.972843,Cash
2269,INV01461,Store B,Shoes,165.12,2,330.24,2022-01-06 18:41:07.972843,Online Payment
4343,INV00089,Store A,Jeans,95.97,2,191.94,2022-01-06 18:41:07.972843,Credit Card
449,INV00226,Store C,T-Shirts,115.52,2,231.04,2022-01-06 18:41:07.972843,Online Payment
9543,INV01223,Store C,Jackets,63.42,2,126.84,2022-01-06 18:41:07.972843,Online Payment
1438,INV01773,Store B,Jackets,43.07,4,172.28,2022-01-06 18:41:07.972843,Debit Card
7056,INV01635,Store A,Jackets,74.26,3,222.78000000000003,2022-01-06 18:41:07.972843,Credit Card
8319,INV00079,Store A,Jeans,155.35,1,155.35,2022-01-06 18:41:07.972843,Credit Card
7597,INV00658,Store C,Jeans,68.4,3,205.2,2022-01-06 18:41:07.972843,Cash
4062,INV01992,Store B,Shoes,188.29,3,564.87,2022-01-06 18:41:07.972843,Cash
2717,INV00592,Store B,Dresses,117.11,2,234.22,2022-01-07 18:41:07.972843,Credit Card
2614,INV01231,Store A,Accessories,157.27,4,629.08,2022-01-07 18:41:07.972843,Credit Card
9261,INV01606,Store A,Shoes,93.09,2,186.18,2022-01-07 18:41:07.972843,Cash
908,INV00190,Store A,Dresses,70.77,2,141.54,2022-01-07 18:41:07.972843,Credit Card
3402,INV00510,Store B,T-Shirts,104.51,1,104.51,2022-01-07 18:41:07.972843,Debit Card
